country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes
FINLAND,Sairialan beach volley-kenttä,Tuulos,"Kirkkokuja 31, 14840 Tuulos",61.144939,24.797304,address,,sand,,yes,public,city,618763,,2026-05-09,LIPAS id 618763; type 1330; status active
FINLAND,Jokelan koulukeskuksen beachvolleykenttä,Tuusula,"Jyväkuja 20, 05400 Tuusula",60.548319,24.960683,address,1,sand,,yes,school,city,520863,https://www.tuusula.fi/sivu.tmpl?sivu_id=1043,2026-05-09,LIPAS id 520863; type 1330; status active
FINLAND,Metsäpirtin beachvolleykenttä,Tuusula,"Turaniementie 61, 04370 Tuusula",60.425563,24.990603,address,,,,yes,public,city,600487,,2026-05-09,LIPAS id 600487; type 1330; status active
FINLAND,Roinilanpellon beachvolleykenttä,Tuusula,"Ruisvainio, 04500 Tuusula",60.531337,25.114527,address,1,sand,yes,yes,public,city,520865,https://www.tuusula.fi/,2026-05-09,LIPAS id 520865; type 1330; status active
FINLAND,Uimahallin beachvolleykenttä,Tuusula,"Rykmentintie 1, 04300 Tuusula",60.400678,25.030631,address,,,,yes,public,city,600488,,2026-05-09,LIPAS id 600488; type 1330; status active
FINLAND,Markkuun koulun beachvolleykenttä,Tyrnävä,"Ängeslevän-Ylipääntie 6, 91800 Tyrnävä",64.769341,25.766639,address,1,sand,yes,,public,city,102056,www.tyrnava.fi,2026-05-09,LIPAS id 102056; type 1330; status active
FINLAND,Suutarinjärven beachvolleykenttä,Tyrnävä,"Suutarinjärventie, 91800 Tyrnävä",64.631053,25.921227,address,1,sand,,yes,public,city,509740,http://www.tyrnava.fi/,2026-05-09,LIPAS id 509740; type 1330; status active
FINLAND,Terhonpuiston rantalentopallokenttä,Töysä,"Adlerintie 1, 63600 Töysä",62.650286,23.819772,address,1,sand,,yes,public,city,603552,https://www.alavus.fi,2026-05-09,LIPAS id 603552; type 1330; status active
FINLAND,Upinniemen beachvolleykenttä,Upinniemi,"Upinniemen rantatie, 02470 Upinniemi",60.035330,24.368276,address,1,sand,,,public,state,517849,,2026-05-09,LIPAS id 517849; type 1330; status active
FINLAND,Kajaniemen beachvolley,Urjala,"Kajaniementie 79, 31720 Urjala",61.072968,23.406939,address,,,,,public,city,613950,,2026-05-09,LIPAS id 613950; type 1330; status active
FINLAND,Lammiharjun rantalentopallokenttä 1,Urjala as,"Huhmarinmäentie 45, 31700 Urjala as",61.061160,23.650767,address,,sand,,yes,school,city,529051,,2026-05-09,LIPAS id 529051; type 1330; status active
FINLAND,Lammiharjun rantalentopallokenttä 2,Urjala as,"Huhmarinmäentie 45, 31700 Urjala as",61.061160,23.650867,address,,sand,,yes,school,city,617012,,2026-05-09,LIPAS id 617012; type 1330; status active
FINLAND,Kirkonkylän uimarannan beachvolleykenttä,Utajärvi,"Uimarannantie 34, 91600 Utajärvi",64.766855,26.421324,address,,,yes,yes,public,city,605510,www.utajarvi.fi,2026-05-09,LIPAS id 605510; type 1330; status active
FINLAND,Utulan beachvolleykenttä,Utula,"Metelniementie 31, 56330 Utula",61.348674,28.477688,address,,sand,,,public,registered-association,614414,https://www.utulanseutu.fi/,2026-05-09,LIPAS id 614414; type 1330; status active
FINLAND,Niukkalan beachvolleykenttä,Uukuniemi,"Tokkarintie, 59720 Uukuniemi",61.755939,29.899766,address,1,sand,,,public,city,102001,http://www.parikkala.fi/,2026-05-09,LIPAS id 102001; type 1330; status active
FINLAND,Papinniemen beachvolleykenttä,Uukuniemi,"Papinniementie 178, 59730 Uukuniemi",61.803954,29.963312,address,1,sand,,,public,company-ltd,102059,,2026-05-09,LIPAS id 102059; type 1330; status active
FINLAND,Pikku-Kuukan puiston beachvolleykenttä 1,Uurainen,"Kuukanpolku 5, 41230 Uurainen",62.496352,25.438559,address,1,sand,,yes,public,city,511321,,2026-05-09,LIPAS id 511321; type 1330; status active
FINLAND,Pikku-Kuukan puiston beachvolleykenttä 2,Uurainen,"Kuukanpolku 5, 41230 Uurainen",62.496237,25.438921,address,1,sand,,yes,public,city,617013,,2026-05-09,LIPAS id 617013; type 1330; status active
FINLAND,Pikku-Kuukan puiston beachvolleykenttä 3,Uurainen,"Kuukanpolku 5, 41230 Uurainen",62.496159,25.439092,address,1,sand,,yes,public,city,617014,,2026-05-09,LIPAS id 617014; type 1330; status active
FINLAND,Hiun beachvolleykenttä 1,Uusikaupunki,"Hiuntie 214, 23500 Uusikaupunki",60.824929,21.392529,address,,sand,,yes,public,city,101894,https://uusikaupunki.fi/fi/kohteet/hiun-beachvolleykentta,2026-05-09,LIPAS id 101894; type 1330; status active
FINLAND,Hiun beachvolleykenttä 2,Uusikaupunki,"Hiuntie 214, 23500 Uusikaupunki",60.824861,21.392286,address,,sand,,yes,public,city,617021,https://uusikaupunki.fi/fi/kohteet/hiun-beachvolleykentta,2026-05-09,LIPAS id 617021; type 1330; status active
FINLAND,Hiun beachvolleykenttä 3,Uusikaupunki,"Hiuntie 214, 23500 Uusikaupunki",60.824778,21.392027,address,,sand,,yes,public,city,617022,https://uusikaupunki.fi/fi/kohteet/hiun-beachvolleykentta,2026-05-09,LIPAS id 617022; type 1330; status active
FINLAND,Hiekkaharjun liikuntapuiston beachvolleykenttä 1,VANTAA,"Urheilutie 15, 01370 VANTAA",60.299614,25.056599,address,1,sand,yes,,school,city,102111,www.vantaa.fi,2026-05-09,LIPAS id 102111; type 1330; status active
FINLAND,Hiekkaharjun liikuntapuiston beachvolleykenttä 2,VANTAA,"Urheilutie 15, 01370 VANTAA",60.299499,25.056235,address,1,sand,yes,,school,city,529379,www.vantaa.fi,2026-05-09,LIPAS id 529379; type 1330; status active
FINLAND,Kuusijärven beachvolleykenttä,VANTAA,"Kuusijärventie 3, 01260 VANTAA",60.314230,25.114003,address,1,sand,,yes,public,city,102173,www.vantaa.fi,2026-05-09,LIPAS id 102173; type 1330; status active
FINLAND,Solansuun beachvolleykenttä,VARPAISJÄRVI,"Lukkarilantie 10, 73200 VARPAISJÄRVI",63.351302,27.769393,address,1,sand,,yes,public,city,521082,,2026-05-09,LIPAS id 521082; type 1330; status active
FINLAND,Lammasniemen Beachvolleykenttä,VESILAHTI,"Lammasniementie 60, 37470 VESILAHTI",61.311425,23.596383,address,,sand,,,public,city,101327,,2026-05-09,LIPAS id 101327; type 1330; status active
FINLAND,Vierumäen beachvolleykenttä 1,VIERUMÄKI,"Kaskelantie, 19120 VIERUMÄKI",61.111261,26.009160,address,1,sand,,,public,foundation,616784,http://www.vierumaki.fi/,2026-05-09,LIPAS id 616784; type 1330; status active
FINLAND,Vierumäen beachvolleykenttä 2,VIERUMÄKI,"Kaskelantie, 19120 VIERUMÄKI",61.111196,26.009050,address,1,sand,,,public,foundation,518364,http://www.vierumaki.fi/,2026-05-09,LIPAS id 518364; type 1330; status active
FINLAND,Virojoen beachvolleykenttä,VIROLAHTI,"Opintie 10, 49900 VIROLAHTI",60.582426,27.710490,address,1,,yes,,school,city,102076,http://www.virolahti.fi,2026-05-09,LIPAS id 102076; type 1330; status active
FINLAND,Uimalanniemen beachvolleykenttä,Vaajakoski,"Saltuntie 6, 40800 Vaajakoski",62.244902,25.890386,address,1,sand,,yes,public,city,521683,https://www.jyvaskyla.fi/liikunta,2026-05-09,LIPAS id 521683; type 1330; status active
FINLAND,Onkilahden laivapuiston beachvolleykenttä 1,Vaasa,"Järvikatu, 65100 Vaasa",63.106749,21.611346,address,1,sand,,yes,public,city,528048,,2026-05-09,LIPAS id 528048; type 1330; status active
FINLAND,Onkilahden laivapuiston beachvolleykenttä 2,Vaasa,"Järvikatu, 65100 Vaasa",63.106484,21.611484,address,,,,yes,public,city,529017,,2026-05-09,LIPAS id 529017; type 1330; status active
FINLAND,Paratiisisaaren beachvolleykenttä 1,Vaasa,"Lemmenpolku, 65170 Vaasa",63.089316,21.588905,address,4,sand,,yes,public,city,528074,,2026-05-09,LIPAS id 528074; type 1330; status active
FINLAND,Paratiisisaaren beachvolleykenttä 2,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.089311,21.589074,address,,,,yes,public,city,529011,,2026-05-09,LIPAS id 529011; type 1330; status active
FINLAND,Paratiisisaaren beachvolleykenttä 3,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.089310,21.589233,address,,,,yes,public,city,529012,,2026-05-09,LIPAS id 529012; type 1330; status active
FINLAND,Paratiisisaaren beachvolleykenttä 4,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.089495,21.589000,address,,,,yes,public,city,529013,,2026-05-09,LIPAS id 529013; type 1330; status active
FINLAND,Paratiisisaaren beachvolleykenttä 5,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.089489,21.589210,address,,,,yes,public,city,529014,,2026-05-09,LIPAS id 529014; type 1330; status active
FINLAND,Paratiisisaaren beachvolleykenttä 6,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.089757,21.589209,address,,,,yes,public,city,529015,,2026-05-09,LIPAS id 529015; type 1330; status active
FINLAND,Paratiisisaaren beachvolleykenttä 7,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.089745,21.589470,address,,,,yes,public,city,529016,,2026-05-09,LIPAS id 529016; type 1330; status active
FINLAND,Tropiclandian beachvolleykenttä 1,Vaasa,"Lemmenpolku, 65170 Vaasa",63.087343,21.588254,address,2,sand,,yes,public,city,528050,,2026-05-09,LIPAS id 528050; type 1330; status active
FINLAND,Tropiclandian beachvolleykenttä 2,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.087359,21.588728,address,,,,yes,public,city,529008,,2026-05-09,LIPAS id 529008; type 1330; status active
FINLAND,Tropiclandian beachvolleykenttä 3,Vaasa,"Lemmenpolku 3, 65170 Vaasa",63.087354,21.588490,address,,,,yes,public,city,529009,,2026-05-09,LIPAS id 529009; type 1330; status active
FINLAND,Ammattiopiston Beachvolleykenttä,Valkeakoski,"Vanhakyläntie, 37630 Valkeakoski",61.282727,23.991372,address,1,sand,,yes,school,other,529529,www.valkeakoski.fi,2026-05-09,LIPAS id 529529; type 1330; status active
FINLAND,Apian beachvolleykenttä,Valkeakoski,"Pässinmäenkatu, 37600 Valkeakoski",61.267244,24.039673,address,1,sand,,yes,public,city,102067,http://www.valkeakoski.fi/,2026-05-09,LIPAS id 102067; type 1330; status active
FINLAND,Apian uimarannan beachvolleykenttä,Valkeakoski,"Saunapolku 7, 37600 Valkeakoski",61.267292,24.041566,address,1,sand,,yes,public,city,102075,http://www.valkeakoski.fi/,2026-05-09,LIPAS id 102075; type 1330; status active
FINLAND,Kirjaslammen beachvolleykenttä 1,Valkeakoski,"Hakalantie, 37600 Valkeakoski",61.272828,24.039900,address,1,sand,,yes,public,city,102150,http://www.valkeakoski.fi/,2026-05-09,LIPAS id 102150; type 1330; status active
FINLAND,Kirjaslammen beachvolleykenttä 2,Valkeakoski,"Hakalantie, 37600 Valkeakoski",61.272828,24.040000,address,1,sand,,yes,public,city,617023,http://www.valkeakoski.fi/,2026-05-09,LIPAS id 617023; type 1330; status active
FINLAND,Biitsi Vantaa,Vantaa,"Luhtitie 15, 01650 Vantaa",60.266693,24.822136,address,,sand,,,public,city,605934,www.biitsivantaa.fi,2026-05-09,LIPAS id 605934; type 1330; status active
FINLAND,Kalmuurin beachvolleykenttä 1,Vantaa,"Urpiaisentie 11, 01450 Vantaa",60.358469,25.080047,address,1,sand,,yes,school,city,102109,www.vantaa.fi,2026-05-09,LIPAS id 102109; type 1330; status active
FINLAND,Kalmuurin beachvolleykenttä 2,Vantaa,"Urpiaisentie 11, 01450 Vantaa",60.358439,25.080298,address,1,sand,,yes,school,city,529380,www.vantaa.fi,2026-05-09,LIPAS id 529380; type 1330; status active
FINLAND,Kartanonkosken liikuntapuiston beachvolleykenttä 1,Vantaa,"Tilkuntie 9, 01520 Vantaa",60.279792,24.954812,address,1,sand,yes,yes,school,city,523835,www.vantaa.fi,2026-05-09,LIPAS id 523835; type 1330; status active
FINLAND,Kartanonkosken liikuntapuiston beachvolleykenttä 2,Vantaa,"Tilkuntie 9, 01520 Vantaa",60.279730,24.954518,address,1,sand,yes,yes,school,city,523836,www.vantaa.fi,2026-05-09,LIPAS id 523836; type 1330; status active
FINLAND,Kartanonkosken liikuntapuiston rantajalkapallokenttä,Vantaa,"Tilkuntie 6, 01520 Vantaa",60.279676,24.954259,address,2,sand,yes,yes,school,city,601175,www.vantaa.fi,2026-05-09,LIPAS id 601175; type 1330; status active
FINLAND,Rajakylän liikuntapuiston  beachvolleykenttä 2,Vantaa,"Länsimäentie 42, 01280 Vantaa",60.248077,25.111330,address,1,sand,yes,,school,city,600726,www.vantaa.fi,2026-05-09,LIPAS id 600726; type 1330; status active
FINLAND,Rajakylän liikuntapuiston beachvolleykenttä 1,Vantaa,"Länsimäentie 42, 01280 Vantaa",60.247992,25.111332,address,1,sand,yes,yes,school,city,102135,www.vantaa.fi,2026-05-09,LIPAS id 102135; type 1330; status active
FINLAND,Vetokannaksen virkistysalueen beachvolleykenttä 1,Vantaa,"Vantaanlaaksontie 3, 01610 Vantaa",60.268906,24.881160,address,1,sand,,yes,public,city,519865,www.vantaa.fi,2026-05-09,LIPAS id 519865; type 1330; status active
FINLAND,Vetokannaksen virkistysalueen beachvolleykenttä 2,Vantaa,"Vantaanlaaksontie 3, 01610 Vantaa",60.268771,24.881164,address,1,sand,,yes,public,city,529385,www.vantaa.fi,2026-05-09,LIPAS id 529385; type 1330; status active
FINLAND,Vassor beachvolleykenttä,Vassor,"Bodstrandvägen 38, 66590 Vassor",63.183696,21.982229,address,,,,yes,public,registered-association,602305,http://wassoruf.sou.webbhuset.fi/bodstranden/,2026-05-09,LIPAS id 602305; type 1330; status active
FINLAND,Himoisten beachvolley kenttä,Vehmaa,"Laituritie 3, 23210 Vehmaa",60.680201,21.576731,address,,,,yes,public,city,614742,,2026-05-09,LIPAS id 614742; type 1330; status active
FINLAND,Vehmersalmen beachvolleykenttä,Vehmersalmi,"Satamarannantie, 71310 Vehmersalmi",62.763635,28.017262,address,,sand,,yes,public,city,600852,,2026-05-09,LIPAS id 600852; type 1330; status active
FINLAND,Veikkolan urheilupuiston beachvolleykenttä,Veikkola,"Eerikinkartanontie 7, 02880 Veikkola",60.270260,24.438184,address,1,sand,,yes,school,city,529696,,2026-05-09,LIPAS id 529696; type 1330; status active
FINLAND,Rantalentopallokenttä,Vesilahti,"Rahtitie 60, 37370 Vesilahti",61.291795,23.522653,address,,,,,public,city,617216,,2026-05-09,LIPAS id 617216; type 1330; status active
FINLAND,Kirkkojärven rantalentopallokenttä,Vihanti,"Kirkkotie 18, 86400 Vihanti",64.487534,24.980897,address,1,sand,,yes,public,city,513366,http://www.raahe.fi/liikunta,2026-05-09,LIPAS id 513366; type 1330; status active
FINLAND,Haimoon beachvolleykenttä,Vihti,"Haimoontie, 03400 Vihti",60.466224,24.494312,address,1,sand,,yes,public,city,513084,www.vihti.fi,2026-05-09,LIPAS id 513084; type 1330; status active
FINLAND,Vihdin beachvolleykenttä 1,Vihti,"Nietoinkuja, 03400 Vihti",60.416484,24.315155,address,,sand,,yes,public,city,513076,www.vihti.fi,2026-05-09,LIPAS id 513076; type 1330; status active
FINLAND,Vihdin beachvolleykenttä 2,Vihti,"Nietoinkuja, 03400 Vihti",60.416484,24.315255,address,,sand,,yes,public,city,617025,www.vihti.fi,2026-05-09,LIPAS id 617025; type 1330; status active
FINLAND,Luttusen beachvolleykenttä 1,Viiala,"Luttunen, 37830 Viiala",61.202374,23.806530,address,1,sand,,yes,school,city,101229,www.akaa.fi,2026-05-09,LIPAS id 101229; type 1330; status active
FINLAND,Luttusen beachvolleykenttä 2,Viiala,"Luttunen, 37830 Viiala",61.202415,23.806287,address,1,sand,,yes,school,city,517395,www.akaa.fi,2026-05-09,LIPAS id 517395; type 1330; status active
FINLAND,Viitasaaren rantalentopallokenttä,Viitasaari,"Koulukuja 1, 44500 Viitasaari",63.084140,25.852648,address,,,,,public,city,613189,,2026-05-09,LIPAS id 613189; type 1330; status active
FINLAND,Virenojan beachvolleykenttä,Virenoja,"Virenojantie 168, 16310 Virenoja",60.859475,25.732384,address,1,sand,,,public,other,515142,www.orimattila.fi/,2026-05-09,LIPAS id 515142; type 1330; status active
FINLAND,Urheilukeskuksen beachvolleykenttä 1,Virrat,"Sipiläntie 3, 34800 Virrat",62.236526,23.760151,address,,sand,,yes,public,city,507983,,2026-05-09,LIPAS id 507983; type 1330; status active
FINLAND,Urheilukeskuksen beachvolleykenttä 2,Virrat,"Sipiläntie 3, 34800 Virrat",62.236507,23.760283,address,,sand,,yes,public,city,617026,,2026-05-09,LIPAS id 617026; type 1330; status active
FINLAND,Voltin beachvolleykenttä,Voltti,"Seurantie 2, 62310 Voltti",63.288915,22.817234,address,1,sand,,yes,public,city,522741,www.kauhava.fi,2026-05-09,LIPAS id 522741; type 1330; status active
FINLAND,Kultarannan beachvolleykenttä,Vuokatti,"Pisterinniemenkuja, 88610 Vuokatti",64.150473,28.223311,address,1,sand,,yes,public,city,510527,,2026-05-09,LIPAS id 510527; type 1330; status active
FINLAND,Tunturihuvila lomamökkien beachvolleykenttä,Vuontisjärvi,"Ounastie 1768, 99410 Vuontisjärvi",68.430878,23.989742,address,1,sand,,,public,company-ltd,519887,www.tunturihuvila.fi,2026-05-09,LIPAS id 519887; type 1330; status active
FINLAND,Vuorelan koulun beachvolleykenttä,Vuorela,"Rinnepolku 1, 70910 Vuorela",62.980332,27.694585,address,1,sand,,yes,school,city,510896,http://www.siilinjarvi.fi/,2026-05-09,LIPAS id 510896; type 1330; status active
FINLAND,Kalmarinrannan beachvolleykenttä,Vääksy,"Kalmarinpolku, 17200 Vääksy",61.169308,25.543177,address,1,sand,,yes,public,city,518394,www.asikkala.fi,2026-05-09,LIPAS id 518394; type 1330; status active
FINLAND,Kuotaan beachvolleykenttä,Vääksy,"Männiköntie 20, 17200 Vääksy",61.171757,25.576675,address,1,sand,,,public,city,102129,www.asikkala.fi,2026-05-09,LIPAS id 102129; type 1330; status active
FINLAND,Pirppulanrannan beachvolleykenttä,Vääksy,"Eeronpolku, 17200 Vääksy",61.160283,25.559554,address,,,,,public,city,602165,,2026-05-09,LIPAS id 602165; type 1330; status active
FINLAND,Beach volley- kenttä,YLI-II,"Ahvenniementie, 91200 YLI-II",65.371053,25.852502,address,,,yes,yes,public,city,615678,,2026-05-09,LIPAS id 615678; type 1330; status active
FINLAND,Härmän Kuntokeskuksen beachvolleykenttä,Ylihärmä,"Vaasantie 22, 62375 Ylihärmä",63.141105,22.827379,address,,sand,,,public,company-ltd,518575,http://www.harmankuntokeskus.fi/,2026-05-09,LIPAS id 518575; type 1330; status active
FINLAND,Ylihärmän kk:n koulun beachvolleykenttä 1,Ylihärmä,"Järventie 14, 62375 Ylihärmä",63.150343,22.788341,address,,sand,,,school,city,518573,https://www.kauhava.fi/palvelut/liikunta_ja_ulkoilu/liikuntapaikat/beach-volley,2026-05-09,LIPAS id 518573; type 1330; status active
FINLAND,Ylihärmän kk:n koulun beachvolleykenttä 2,Ylihärmä,"Järventie 14, 62375 Ylihärmä",63.150343,22.788121,address,,sand,,,school,city,616882,https://www.kauhava.fi/palvelut/liikunta_ja_ulkoilu/liikuntapaikat/beach-volley,2026-05-09,LIPAS id 616882; type 1330; status active
FINLAND,Ylikiimingin beachvolleykenttä,Ylikiiminki,"Koulurinne, 91300 Ylikiiminki",65.029489,26.147601,address,1,sand,,yes,public,city,506202,http://www.ouka.fi/,2026-05-09,LIPAS id 506202; type 1330; status active
FINLAND,Kaisaniemen koulun beachvolleykenttä 1,Ylivieska,"Kuusitie 4, 84100 Ylivieska",64.083560,24.526063,address,1,sand,,yes,public,city,512977,,2026-05-09,LIPAS id 512977; type 1330; status active
FINLAND,Kaisaniemen koulun beachvolleykenttä 2,Ylivieska,"Kuusitie 4, 84100 Ylivieska",64.083612,24.526227,address,1,sand,,yes,public,city,617028,,2026-05-09,LIPAS id 617028; type 1330; status active
FINLAND,Kaisaniemen koulun beachvolleykenttä 3,Ylivieska,"Kuusitie 4, 84100 Ylivieska",64.083670,24.526407,address,1,sand,,yes,public,city,617029,,2026-05-09,LIPAS id 617029; type 1330; status active
FINLAND,Kaisaniemen koulun beachvolleykenttä 4,Ylivieska,"Kuusitie 4, 84100 Ylivieska",64.083748,24.526605,address,1,sand,,yes,public,city,617030,,2026-05-09,LIPAS id 617030; type 1330; status active
FINLAND,Kaisaniemen koulun beachvolleykenttä 5,Ylivieska,"Kuusitie 4, 84100 Ylivieska",64.083813,24.526772,address,1,sand,,yes,public,city,617031,,2026-05-09,LIPAS id 617031; type 1330; status active
FINLAND,Kaisaniemen koulun beachvolleykenttä 6,Ylivieska,"Kuusitie 4, 84100 Ylivieska",64.083887,24.526953,address,1,sand,,yes,public,city,617032,,2026-05-09,LIPAS id 617032; type 1330; status active
